huc8,site_id,i,j,sim_m3s,obs_lt,drain
03050101,0214196125,3595,1354,100.00190935274497,93.56585673888,1310.0
03050101,02142000,3585,1368,3.990747812049035,1.0388965037040074,28.2
03050101,0214244102,3604,1349,110.05372754666405,89.45175153835233,1450.0
03050101,02142500,3607,1345,117.7538584563948,,1460.0
03050101,0214253361,3614,1343,120.50432935852504,0.47161072685110145,15.6
03050101,0214253830,3617,1341,121.31353798928632,0.22218419278174648,7.18
03050101,02142600,3616,1330,2.1124131638849506,,42.4
03050101,02142651,3629,1321,0.44513869777710496,0.0814331314800488,2.35
03050101,02142654,3630,1314,3.6330782538519206,0.46624065055786557,10.2
03050101,0214265808,3631,1313,3.6330782538519206,0.16454713401744525,7.29
03050101,0214265828,3629,1315,3.6330782538519206,0.02007248360592744,0.9
03050101,0214266000,3627,1312,4.251136821667977,0.7788307982073575,26.3
03050101,0214266080,3632,1308,4.144776576739828,0.06297201999956752,3.55
03050101,0214269560,3616,1314,3.1058766612994577,0.74576625855555,36.4
03050101,02142900,3634,1303,4.359366352164804,0.5465270014438949,16.4
03050101,02142914,3627,1298,143.3087330751244,0.1573243112688428,5.28
03050101,0214291555,3624,1298,10.95843539049514,0.9758522341506104,31.5
03050101,0214295600,3626,1291,156.55614221460542,0.2949520447688969,10.4
03050101,0214297160,3624,1284,53.659506943167976,0.05384703189655577,4.47
03050101,02145642,3613,1282,7.073519897624347,2.2225319483735912,89.0
03050101,021457492,3614,1276,3.0705258167571525,0.7307429035131906,40.3
03060103,02187252,3482,1169,187.29667698480353,106.54872150238648,2090.0
03060103,02187500,3490,1160,197.98030244233794,,2231.0
03060103,02187910,3505,1175,6.754530347790552,3.4753606605434757,111.0
03060103,02188000,3503,1147,16.15851545690329,,267.0
03060103,02188500,3474,1150,1.1317322945447443,,38.4
03060103,02188600,3476,1149,1.530323036723995,2.1800816110387826,72.0
03060103,02188680,3483,1146,2.527125629241411,,80.4
03060103,02189000,3502,1142,227.7975021327084,,2876.0
03060103,02192500,3516,1143,11.139000963997876,4.833416947714133,217.0
03060103,02192830,3525,1160,4.011756852359251,0.08360081950702843,3.24
03060103,02195000,3550,1103,414.4025455287031,,6150.0
03130001,02330450,3393,1193,4.166713226352419,3.818242095535735,44.7
03130001,02331000,3405,1180,16.369246974917658,11.412130227484223,150.0
03130001,023312495,3413,1186,8.85776281174962,5.655717006337461,93.9
03130001,02331500,3409,1181,12.327688049566364,,156.0
03130001,02331600,3407,1176,29.959371299341775,21.054552846589722,315.0
03130001,02332000,3409,1168,0.029483343080765962,,0.47
03130001,02332830,3392,1161,1.510190539013363,0.9763050055975515,18.3
03130001,02333500,3379,1171,13.736860004060858,9.919530916686952,153.0
03130001,02334430,3373,1129,90.59609722818925,50.86820282945116,1040.0
03130001,02334480,3375,1124,91.47129139963536,0.4526881428375669,9.37
03130001,02334500,3372,1125,92.90213331583193,,1060.0
03130001,02334578,3376,1120,92.93978841080798,0.2117215691414916,5.06
03130001,02334620,3366,1122,3.8278345887548872,0.32769223585046464,6.9
03130001,02334653,3372,1118,95.25134036111929,56.08510038323718,1090.0
03130001,02334885,3374,1115,3.650476285739237,2.1507268334565772,47.1
03130001,02335000,3365,1109,103.7049426154683,57.18152608904446,1170.0
03130001,02335075,3363,1115,102.52465930257783,0.6069923371012306,9.79
03130001,02335078,3364,1114,102.52465930257783,0.6659391883879666,12.3
03130001,02335350,3362,1105,105.01133791287542,0.4798850019665868,8.87
03130001,02335450,3355,1107,105.38968098976784,57.00451284723809,1220.0
03130001,02335500,3352,1109,114.92484685137383,,1230.0
03130001,02335580,3358,1126,1.9015608887915438,1.632308345659658,37.4
03130001,02335700,3358,1115,6.091538304779334,3.401445766367237,72.0
03130001,02335757,3351,1113,7.791390314412267,4.619411279390876,103.0
03130001,02335790,3346,1110,117.04334760389118,0.579690366911531,16.1
03130001,02335815,3349,1104,117.75155094181576,58.7036042122013,1370.0
03130001,02335830,3348,1100,118.54900036845494,68.70474411375037,1380.0
03130001,023358685,3341,1108,118.47499336247286,0.46166787553229033,12.57
03130001,02335870,3342,1104,120.53964727546031,1.3799983498622062,30.7
03130001,02335880,3345,1095,121.77859794346094,95.91456262164806,1420.0
03130001,02335910,3344,1095,121.8121218323216,0.9977968046213231,18.6
03130001,02335912,3344,1095,121.8121218323216,1.4507045456501506,18.8
03130001,02336000,3345,1090,124.57117829594715,67.42319738138242,1450.0
03130001,02336030,3363,1100,0.08799933873646626,0.08806900442241158,1.53
03130001,02336106,3353,1089,1.0686234419632763,1.180630752913593,31.6
03130001,02336120,3352,1090,1.0686234419632763,1.616616968919188,34.8
03130001,02336152,3363,1090,0.4753625397152104,0.2044211856018993,5.62
03130001,023362095,3359,1090,0.2961188094957739,0.14554224152428893,3.26
03130001,02336240,3356,1086,1.0686234419632763,,27.6
03130001,02336300,3348,1088,6.825439027004561,,86.8
03130001,02336313,3347,1087,7.247230246692301,,2.71
03130001,02336340,3353,1096,1.6074945742146503,,17.8
03130001,02336360,3351,1093,2.282291177073778,,26.6
03130001,02336380,3347,1089,124.41450661797342,,34.8
03130001,02336410,3344,1089,7.6223171507980165,1.8010082645974432,37.7
03150101,02382610,3305,1171,2.064546749626371,0.4230295478769658,14.5
03150101,02384000,3300,1212,7.404789056563442,,108.0
03150101,02384500,3293,1189,18.186893469109048,13.520385586252443,252.0
03150101,02384540,3307,1197,1.0309736056365497,0.5159869371411165,8.24
03150101,02385000,3286,1197,7.202250371164501,,86.7
03150101,02385170,3295,1179,10.875387868555123,7.094753276206367,176.0
03150101,02385500,3283,1185,2.9281651190353064,1.5971143429423753,40.0
03150101,02385800,3298,1178,4.488885559191487,3.368457945190006,64.0
03150101,02386000,3304,1181,0.3704954194646672,,16.5
03150101,02386500,3290,1179,5.221065364107011,,14.8
03150101,02387000,3289,1171,57.09078903662409,34.68920733673866,687.0
04100003,04177080,3209,1932,0.9439848445788493,2.7333843509929716,70.8
04100003,04177266,3194,1927,1.6616360000658068,4.042954019543796,101.8
04100003,04177500,3196,1909,8.469175013698793,,394.0
04100003,04177720,3178,1911,1.491262800823532,1.0470566620671038,37.5
04100003,04177810,3188,1902,2.3526237763974875,2.5451904683134416,98.0
04100003,04178000,3189,1893,14.798370040086148,17.345228398944393,610.0
04100003,04178500,3178,1876,20.507127738347048,,734.0
04100003,04179000,3175,1870,21.373555013909282,,763.0
04100003,04179500,3170,1886,0.1795798422128223,,87.3
04100003,04179520,3166,1885,0.2757917209968862,2.6012283191620447,90.2
04100003,04180000,3170,1872,6.7916861159826345,8.20462138898211,270.0
04100003,04180500,3171,1867,29.068474764399536,30.482922024654837,1060.0
04100003,04180610,3168,1860,30.42808492493151,,1094.0
04100003,04182950,3172,1857,70.58882509010274,60.10013188352501,1930.0
04120101,04212895,3536,1991,0.6931685601127241,,12.3
04120101,04213000,3511,2010,3.8216775839648536,8.708928868930697,175.0
04120101,04213040,3523,2018,5.5727477666601475,0.08326995614188584,2.53
04120101,04213075,3533,2024,2.8576732961463978,0.20590050862104395,4.45
04120101,04213152,3537,2033,0.28083037525185284,2.2131325046632155,37.3
04120101,04213319,3578,2073,5.117434401657428,2.3546723299764287,35.0
04120101,04213376,3596,2087,1.820918142200361,2.156664819015762,32.9
04120101,04213394,3609,2100,0.9808961990379941,1.2407482398881353,25.2
04120101,04213401,3609,2099,0.8979375552763667,1.6119550188779224,25.6
04140201,01528700,3767,2127,1.5843516194201384,0.3572312701191896,45.5
04140201,04218999,3738,2189,1.6364494109302254,0.31424620505472,
04140201,04219000,3738,2189,1.6364494109302254,6.25930257935842,
04140201,04232200,3792,2120,1.5736305388937897,1.1569282541019976,39.4
04140201,0423245850,3761,2145,0.6143034453741589,0.42521217978696446,24.4
04140201,04232482,3775,2155,6.163034697817744,5.233109552372074,207.0
04140201,04232630,3777,2170,20.10294903504263,,13.8
04140201,04232650,3776,2180,21.091472042152905,,742.0
04140201,04232730,3784,2185,21.694730348367816,19.7698658829204,785.0
04140201,04233000,3814,2132,1.7254294286625182,1.2957452252251334,35.2
04140201,04233255,3815,2137,3.5482925702089703,2.678434396578511,86.7
04140201,04233286,3826,2134,1.2651035933177852,1.3398340662373074,27.0
04140201,04233300,3823,2134,1.7018339312564787,1.7381606166707038,39.0
04140201,04233678,3834,2146,0.1779167090883513,,2.73
04140201,0423368620,3835,2146,1.7584983658665583,2.021845087109321,29.7
04140201,04233700,3827,2147,0.9514880680097398,,40.3
04140201,04234000,3817,2138,6.233442189721193,5.687647144271617,126.0
04140201,04234018,3811,2150,2.3175656593583804,,81.7
04140201,0423401815,3811,2150,2.3175656593583804,3.4625645334377286,87.7
04140201,04234055,3787,2179,19.49644449559482,,3.2
04140201,04234061,3785,2186,42.17058348317056,,1564.0
04140201,0423406130,3785,2187,42.4471054690697,52.08437549942402,1566.0
04140201,04234200,3735,2177,1.3889886839114416,,64.2
04140201,04234232,3733,2180,1.370370434875373,0.31896684235949513,16.8
04140201,04234254,3738,2189,1.6364494109302254,3.628330894549504,115.0
04140201,04234270,3738,2196,0.3577965908667211,,23.8
04140201,04234398,3753,2147,3.4298510461095355,0.3577958494163576,24.6
04140201,04235000,3748,2174,5.555266858794534,5.058435467651339,195.0
04140201,04235150,3756,2153,0.6045928850431749,,31.0
04140201,04235250,3756,2178,2.394912509777098,2.8336956727594242,102.0
04140201,0423527080,3771,2198,16.17583634514976,,833.0
04140201,04235271,3774,2196,16.32244619944048,,845.0
04140201,04235276,3781,2191,16.6526758811627,0.6311215037927841,19.0
04140201,04235299,3814,2169,6.728677867031652,4.864476477895432,106.0
04140201,04235300,3813,2169,6.793668910554242,,106.0
04140201,04235440,3799,2186,10.331295766030244,,204.0
04140201,04235500,3795,2190,10.331295766030244,,206.0
04140201,04235600,3789,2202,74.34339846613754,,2815.0
04140201,04235820,3828,2177,0.027656665095921774,0.021343199006861865,0.27
04140201,04235890,3828,2174,0.299612236390315,0.4334730564630929,8.03
04140201,04236500,3807,2194,2.1991236954462923,,75.8
04140201,04236800,3805,2199,2.524107020340412,2.3133030009591673,85.9
04140201,04237496,3807,2217,83.5424465768441,105.84854062107026,3130.0
04140201,04237500,3809,2217,83.76806688202298,105.71960578969832,3138.0
04140201,04237575,3817,2215,84.45206572072242,62.1523496290862,3156.0
04140201,04237944,3833,2191,0.015360069773965954,0.02354716315281285,0.26
04140201,04237946,3833,2191,0.015360069773965954,0.027041134858471295,0.32
04140201,04237950,3833,2190,0.9334379485070439,0.5804837498710034,16.4
04140201,04237962,3830,2191,0.4450306608124871,1.7790693141653107,35.3
04140201,04239000,3828,2202,3.5088701524102466,4.031427866929976,88.5
04140201,04239500,3828,2205,3.9681322953302836,,95.0
04140201,04240010,3824,2210,4.255450130790703,5.253025467424448,110.0
04140201,04240100,3825,2208,4.235003274724657,0.2914370546337397,10.0
04140201,04240105,3824,2209,4.705105725415507,0.3325829005837038,12.1
04140201,04240120,3821,2212,4.281400918829094,1.2571543801627425,29.9
04140201,04240145,3830,2180,0.1946861733014508,,3.14
04140201,0424014980,3827,2185,0.012783464005976459,0.0019442941653146303,0.11
04140201,04240150,3825,2185,0.41792356910276135,,8.06
04140201,0424015305,3823,2188,0.05099761292333303,0.12162803460125825,2.44
04140201,0424016205,3821,2187,1.4514284690763544,,3.73
04140201,0424016825,3819,2189,1.4514284690763544,,3.69
04140201,0424016975,3819,2189,1.4514284690763544,,5.84
04140201,04240180,3817,2192,1.678633136091974,1.2966630464879592,45.1
04140201,04240200,3815,2205,2.6613861448245286,3.598577904712348,84.3
04140201,04240300,3819,2210,3.5015986305966385,4.807661058708205,115.0
04140201,04240503,3818,2215,10.501519535115474,17.854020400519026,287.0
05010001,03007800,3694,2039,12.428615779446748,13.132205734523245,248.0
05010001,03008000,3685,2043,12.355981181215851,,7.79
05010001,03009680,3684,2036,9.43725316867931,9.143780926355989,160.0
05010001,03010000,3685,2046,27.536711880665262,,530.0
05010001,03010500,3684,2052,30.206685381726118,28.621365758670187,550.0
05010001,03010655,3697,2056,5.355129676925274,4.5388388288140336,98.7
05010001,03010747,3668,2092,1.8115683160547442,,
05010001,03010800,3677,2069,8.762863347772697,,198.0
05010001,03010820,3676,2063,59.19246165981113,,1168.0
05010001,03011000,3655,2069,5.9949715051998895,,137.0
05010001,03011020,3653,2067,80.73663575648676,,1608.0
05010001,03011550,3643,2052,87.16660682523249,,28.5
05010001,03011800,3662,2024,2.2904400099763427,,38.8
05010001,03012550,3637,2029,107.52770528296662,123.05117350759056,2180.0
05010001,03015500,3614,2024,15.789786856632464,18.90198587036789,321.0
05010003,03015795,3614,2000,1.9468417058822143,0.9403840398733199,20.3
05010003,03016000,3613,1993,174.65414425439658,200.41688248172335,3660.0
05010003,03016500,3638,2014,6.1346869834466755,,128.0
05010003,03017000,3643,2008,4.726905892062208,,85.3
05010003,03017500,3640,2002,12.32324617994091,13.62118770202288,233.0
05010003,03018000,3628,1999,14.66445301794126,,307.0
05010003,03019000,3618,1983,22.524960746632306,,469.0
05010003,03020000,3612,1983,23.000466172183376,27.61942935493263,479.0
05010003,03020500,3593,1979,8.615599178082388,15.934868016500634,283.0
05010003,03021000,3594,1976,9.354510455991132,,315.0
05010003,03025500,3584,1967,276.1136690636089,329.35480108140644,5982.0
05010003,03026250,3595,1948,292.3358690516508,,24.0
05010003,411214079465802,3595,1948,292.3358690516508,,24.0
05020001,03050000,3639,1693,16.86254587684699,10.702710982167112,188.0
05020001,03050500,3635,1706,19.551881001702384,15.387383165527877,273.0
05020001,03050800,3631,1706,28.495335597872053,,28.8
05020001,03050900,3630,1706,30.186336090278456,,2.95
05020001,03051000,3630,1715,32.87091344903973,24.344269437809707,415.0
05020001,03051500,3619,1704,9.186389736550232,,123.0
05020001,03052000,3619,1714,10.616243903895429,10.428010331056774,149.0
05020001,03052120,3612,1689,10.849966185962503,7.281135785262556,94.7
05020001,03052450,3606,1707,15.48359841099503,,217.0
05020001,03052500,3613,1706,0.762357449980393,0.8188561331440845,14.3
05020001,03053500,3615,1715,12.284944393016811,17.913318387988244,277.0
05020001,03054500,3618,1727,48.0860400581323,57.07007633565493,919.0
